,PROLIFIC_PID,ExplanationPair,Need_for_Cognition,Need_for_closure,Susceptibility_to_persuasion,Skepticism,AI_Expertise,Domain,flipped_dim,MetricType,Evaluation
112059,66095ea2bebd1034a019c906,110011v111011,0.85,0.6875,0.5625,0.8125,0.625,high,Structure,Transparency,0
112254,66095ea2bebd1034a019c906,110011v111011,0.85,0.6875,0.5625,0.8125,0.625,high,Structure,Usefulness,0
106404,66095ea2bebd1034a019c906,110100v110101,0.85,0.6875,0.5625,0.8125,0.625,high,Persuasiveness,Trustworthiness,1
106599,66095ea2bebd1034a019c906,110100v110101,0.85,0.6875,0.5625,0.8125,0.625,high,Persuasiveness,Transparency,0
106794,66095ea2bebd1034a019c906,110100v110101,0.85,0.6875,0.5625,0.8125,0.625,high,Persuasiveness,Usefulness,0
21425,66107a3619b2031a5256b327,000000v001000,0.55,0.5,0.3125,0.6875,0.5,low,Structure,Trustworthiness,0
21620,66107a3619b2031a5256b327,000000v001000,0.55,0.5,0.3125,0.6875,0.5,low,Structure,Transparency,0
21815,66107a3619b2031a5256b327,000000v001000,0.55,0.5,0.3125,0.6875,0.5,low,Structure,Usefulness,0
10505,66107a3619b2031a5256b327,000101v010101,0.55,0.5,0.3125,0.6875,0.5,low,Length,Trustworthiness,0
10700,66107a3619b2031a5256b327,000101v010101,0.55,0.5,0.3125,0.6875,0.5,low,Length,Transparency,0
10895,66107a3619b2031a5256b327,000101v010101,0.55,0.5,0.3125,0.6875,0.5,low,Length,Usefulness,1
5825,66107a3619b2031a5256b327,000010v000110,0.55,0.5,0.3125,0.6875,0.5,low,Formality,Trustworthiness,1
6020,66107a3619b2031a5256b327,000010v000110,0.55,0.5,0.3125,0.6875,0.5,low,Formality,Transparency,1
6215,66107a3619b2031a5256b327,000010v000110,0.55,0.5,0.3125,0.6875,0.5,low,Formality,Usefulness,1
23765,66107a3619b2031a5256b327,001101v001111,0.55,0.5,0.3125,0.6875,0.5,low,Detail,Trustworthiness,1
23960,66107a3619b2031a5256b327,001101v001111,0.55,0.5,0.3125,0.6875,0.5,low,Detail,Transparency,0
24155,66107a3619b2031a5256b327,001101v001111,0.55,0.5,0.3125,0.6875,0.5,low,Detail,Usefulness,1
47945,66107a3619b2031a5256b327,010010v010011,0.55,0.5,0.3125,0.6875,0.5,low,Persuasiveness,Trustworthiness,0
48140,66107a3619b2031a5256b327,010010v010011,0.55,0.5,0.3125,0.6875,0.5,low,Persuasiveness,Transparency,0
48335,66107a3619b2031a5256b327,010010v010011,0.55,0.5,0.3125,0.6875,0.5,low,Persuasiveness,Usefulness,0
84605,66107a3619b2031a5256b327,100000v110000,0.55,0.5,0.3125,0.6875,0.5,high,Length,Trustworthiness,1
84800,66107a3619b2031a5256b327,100000v110000,0.55,0.5,0.3125,0.6875,0.5,high,Length,Transparency,1
84995,66107a3619b2031a5256b327,100000v110000,0.55,0.5,0.3125,0.6875,0.5,high,Length,Usefulness,1
73685,66107a3619b2031a5256b327,100000v100100,0.55,0.5,0.3125,0.6875,0.5,high,Formality,Trustworthiness,1
73880,66107a3619b2031a5256b327,100000v100100,0.55,0.5,0.3125,0.6875,0.5,high,Formality,Transparency,0
74075,66107a3619b2031a5256b327,100000v100100,0.55,0.5,0.3125,0.6875,0.5,high,Formality,Usefulness,1
69785,66107a3619b2031a5256b327,100110v110110,0.55,0.5,0.3125,0.6875,0.5,high,Length,Trustworthiness,1
69980,66107a3619b2031a5256b327,100110v110110,0.55,0.5,0.3125,0.6875,0.5,high,Length,Transparency,1
70175,66107a3619b2031a5256b327,100110v110110,0.55,0.5,0.3125,0.6875,0.5,high,Length,Usefulness,1
99425,66107a3619b2031a5256b327,101001v111001,0.55,0.5,0.3125,0.6875,0.5,high,Length,Trustworthiness,1
99620,66107a3619b2031a5256b327,101001v111001,0.55,0.5,0.3125,0.6875,0.5,high,Length,Transparency,0
99815,66107a3619b2031a5256b327,101001v111001,0.55,0.5,0.3125,0.6875,0.5,high,Length,Usefulness,0
93185,66107a3619b2031a5256b327,101000v101100,0.55,0.5,0.3125,0.6875,0.5,high,Formality,Trustworthiness,0
93380,66107a3619b2031a5256b327,101000v101100,0.55,0.5,0.3125,0.6875,0.5,high,Formality,Transparency,0
93575,66107a3619b2031a5256b327,101000v101100,0.55,0.5,0.3125,0.6875,0.5,high,Formality,Usefulness,0
8002,66159ddb528ea605871b6e15,000100v000101,0.7,0.4375,0.6875,0.5625,0.8125,low,Persuasiveness,Trustworthiness,0
8197,66159ddb528ea605871b6e15,000100v000101,0.7,0.4375,0.6875,0.5625,0.8125,low,Persuasiveness,Transparency,1
8392,66159ddb528ea605871b6e15,000100v000101,0.7,0.4375,0.6875,0.5625,0.8125,low,Persuasiveness,Usefulness,1
36862,66159ddb528ea605871b6e15,001001v011001,0.7,0.4375,0.6875,0.5625,0.8125,low,Length,Trustworthiness,1
37057,66159ddb528ea605871b6e15,001001v011001,0.7,0.4375,0.6875,0.5625,0.8125,low,Length,Transparency,1
37252,66159ddb528ea605871b6e15,001001v011001,0.7,0.4375,0.6875,0.5625,0.8125,low,Length,Usefulness,1
32962,66159ddb528ea605871b6e15,001001v001011,0.7,0.4375,0.6875,0.5625,0.8125,low,Detail,Trustworthiness,1
33157,66159ddb528ea605871b6e15,001001v001011,0.7,0.4375,0.6875,0.5625,0.8125,low,Detail,Transparency,1
33352,66159ddb528ea605871b6e15,001001v001011,0.7,0.4375,0.6875,0.5625,0.8125,low,Detail,Usefulness,1
25942,66159ddb528ea605871b6e15,001100v001110,0.7,0.4375,0.6875,0.5625,0.8125,low,Detail,Trustworthiness,1
26137,66159ddb528ea605871b6e15,001100v001110,0.7,0.4375,0.6875,0.5625,0.8125,low,Detail,Transparency,1
26332,66159ddb528ea605871b6e15,001100v001110,0.7,0.4375,0.6875,0.5625,0.8125,low,Detail,Usefulness,1
51682,66159ddb528ea605871b6e15,010000v010001,0.7,0.4375,0.6875,0.5625,0.8125,low,Persuasiveness,Trustworthiness,0
51877,66159ddb528ea605871b6e15,010000v010001,0.7,0.4375,0.6875,0.5625,0.8125,low,Persuasiveness,Transparency,0
52072,66159ddb528ea605871b6e15,010000v010001,0.7,0.4375,0.6875,0.5625,0.8125,low,Persuasiveness,Usefulness,0
81322,66159ddb528ea605871b6e15,100000v100001,0.7,0.4375,0.6875,0.5625,0.8125,high,Persuasiveness,Trustworthiness,0
81517,66159ddb528ea605871b6e15,100000v100001,0.7,0.4375,0.6875,0.5625,0.8125,high,Persuasiveness,Transparency,0
81712,66159ddb528ea605871b6e15,100000v100001,0.7,0.4375,0.6875,0.5625,0.8125,high,Persuasiveness,Usefulness,0
75862,66159ddb528ea605871b6e15,100010v100011,0.7,0.4375,0.6875,0.5625,0.8125,high,Persuasiveness,Trustworthiness,1
76057,66159ddb528ea605871b6e15,100010v100011,0.7,0.4375,0.6875,0.5625,0.8125,high,Persuasiveness,Transparency,0
76252,66159ddb528ea605871b6e15,100010v100011,0.7,0.4375,0.6875,0.5625,0.8125,high,Persuasiveness,Usefulness,0
86782,66159ddb528ea605871b6e15,101011v101111,0.7,0.4375,0.6875,0.5625,0.8125,high,Formality,Trustworthiness,0
86977,66159ddb528ea605871b6e15,101011v101111,0.7,0.4375,0.6875,0.5625,0.8125,high,Formality,Transparency,1
87172,66159ddb528ea605871b6e15,101011v101111,0.7,0.4375,0.6875,0.5625,0.8125,high,Formality,Usefulness,1
113302,66159ddb528ea605871b6e15,110010v111010,0.7,0.4375,0.6875,0.5625,0.8125,high,Structure,Trustworthiness,1
113497,66159ddb528ea605871b6e15,110010v111010,0.7,0.4375,0.6875,0.5625,0.8125,high,Structure,Transparency,1
113692,66159ddb528ea605871b6e15,110010v111010,0.7,0.4375,0.6875,0.5625,0.8125,high,Structure,Usefulness,1
116422,66159ddb528ea605871b6e15,111110v111111,0.7,0.4375,0.6875,0.5625,0.8125,high,Persuasiveness,Trustworthiness,0
116617,66159ddb528ea605871b6e15,111110v111111,0.7,0.4375,0.6875,0.5625,0.8125,high,Persuasiveness,Transparency,0
116812,66159ddb528ea605871b6e15,111110v111111,0.7,0.4375,0.6875,0.5625,0.8125,high,Persuasiveness,Usefulness,1
4961,661a51225587ca83a6f23a5c,000100v000110,0.75,0.25,0.4375,0.75,0.8125,low,Detail,Trustworthiness,1
5156,661a51225587ca83a6f23a5c,000100v000110,0.75,0.25,0.4375,0.75,0.8125,low,Detail,Transparency,1
5351,661a51225587ca83a6f23a5c,000100v000110,0.75,0.25,0.4375,0.75,0.8125,low,Detail,Usefulness,0
30701,661a51225587ca83a6f23a5c,001000v001100,0.75,0.25,0.4375,0.75,0.8125,low,Formality,Trustworthiness,1
30896,661a51225587ca83a6f23a5c,001000v001100,0.75,0.25,0.4375,0.75,0.8125,low,Formality,Transparency,1
31091,661a51225587ca83a6f23a5c,001000v001100,0.75,0.25,0.4375,0.75,0.8125,low,Formality,Usefulness,1
58781,661a51225587ca83a6f23a5c,011001v011101,0.75,0.25,0.4375,0.75,0.8125,low,Formality,Trustworthiness,1
58976,661a51225587ca83a6f23a5c,011001v011101,0.75,0.25,0.4375,0.75,0.8125,low,Formality,Transparency,1
59171,661a51225587ca83a6f23a5c,011001v011101,0.75,0.25,0.4375,0.75,0.8125,low,Formality,Usefulness,1
78281,661a51225587ca83a6f23a5c,100011v110011,0.75,0.25,0.4375,0.75,0.8125,high,Length,Trustworthiness,0
78476,661a51225587ca83a6f23a5c,100011v110011,0.75,0.25,0.4375,0.75,0.8125,high,Length,Transparency,1
78671,661a51225587ca83a6f23a5c,100011v110011,0.75,0.25,0.4375,0.75,0.8125,high,Length,Usefulness,0
98561,661a51225587ca83a6f23a5c,101000v101001,0.75,0.25,0.4375,0.75,0.8125,high,Persuasiveness,Trustworthiness,1
98756,661a51225587ca83a6f23a5c,101000v101001,0.75,0.25,0.4375,0.75,0.8125,high,Persuasiveness,Transparency,1
98951,661a51225587ca83a6f23a5c,101000v101001,0.75,0.25,0.4375,0.75,0.8125,high,Persuasiveness,Usefulness,1
110261,661a51225587ca83a6f23a5c,110010v110011,0.75,0.25,0.4375,0.75,0.8125,high,Persuasiveness,Trustworthiness,1
110456,661a51225587ca83a6f23a5c,110010v110011,0.75,0.25,0.4375,0.75,0.8125,high,Persuasiveness,Transparency,0
110651,661a51225587ca83a6f23a5c,110010v110011,0.75,0.25,0.4375,0.75,0.8125,high,Persuasiveness,Usefulness,1
8093,663636e1e732142a9c211523,000100v000101,0.7,0.625,0.375,0.8125,0.5625,low,Persuasiveness,Trustworthiness,1
8288,663636e1e732142a9c211523,000100v000101,0.7,0.625,0.375,0.8125,0.5625,low,Persuasiveness,Transparency,0
8483,663636e1e732142a9c211523,000100v000101,0.7,0.625,0.375,0.8125,0.5625,low,Persuasiveness,Usefulness,1
3413,663636e1e732142a9c211523,000111v001111,0.7,0.625,0.375,0.8125,0.5625,low,Structure,Trustworthiness,0
3608,663636e1e732142a9c211523,000111v001111,0.7,0.625,0.375,0.8125,0.5625,low,Structure,Transparency,1
3803,663636e1e732142a9c211523,000111v001111,0.7,0.625,0.375,0.8125,0.5625,low,Structure,Usefulness,0
23693,663636e1e732142a9c211523,001101v001111,0.7,0.625,0.375,0.8125,0.5625,low,Detail,Trustworthiness,1
23888,663636e1e732142a9c211523,001101v001111,0.7,0.625,0.375,0.8125,0.5625,low,Detail,Transparency,1
24083,663636e1e732142a9c211523,001101v001111,0.7,0.625,0.375,0.8125,0.5625,low,Detail,Usefulness,1
50213,663636e1e732142a9c211523,010000v010010,0.7,0.625,0.375,0.8125,0.5625,low,Detail,Trustworthiness,0
50408,663636e1e732142a9c211523,010000v010010,0.7,0.625,0.375,0.8125,0.5625,low,Detail,Transparency,0
50603,663636e1e732142a9c211523,010000v010010,0.7,0.625,0.375,0.8125,0.5625,low,Detail,Usefulness,0
61133,663636e1e732142a9c211523,011001v011011,0.7,0.625,0.375,0.8125,0.5625,low,Detail,Trustworthiness,1
61328,663636e1e732142a9c211523,011001v011011,0.7,0.625,0.375,0.8125,0.5625,low,Detail,Transparency,1
61523,663636e1e732142a9c211523,011001v011011,0.7,0.625,0.375,0.8125,0.5625,low,Detail,Usefulness,1
79853,663636e1e732142a9c211523,100010v101010,0.7,0.625,0.375,0.8125,0.5625,high,Structure,Trustworthiness,1
80048,663636e1e732142a9c211523,100010v101010,0.7,0.625,0.375,0.8125,0.5625,high,Structure,Transparency,1
80243,663636e1e732142a9c211523,100010v101010,0.7,0.625,0.375,0.8125,0.5625,high,Structure,Usefulness,1
70493,663636e1e732142a9c211523,100100v100101,0.7,0.625,0.375,0.8125,0.5625,high,Persuasiveness,Trustworthiness,0
70688,663636e1e732142a9c211523,100100v100101,0.7,0.625,0.375,0.8125,0.5625,high,Persuasiveness,Transparency,0
70883,663636e1e732142a9c211523,100100v100101,0.7,0.625,0.375,0.8125,0.5625,high,Persuasiveness,Usefulness,0
97793,663636e1e732142a9c211523,101010v111010,0.7,0.625,0.375,0.8125,0.5625,high,Length,Trustworthiness,1
97988,663636e1e732142a9c211523,101010v111010,0.7,0.625,0.375,0.8125,0.5625,high,Length,Transparency,1
98183,663636e1e732142a9c211523,101010v111010,0.7,0.625,0.375,0.8125,0.5625,high,Length,Usefulness,1
125093,663636e1e732142a9c211523,111000v111001,0.7,0.625,0.375,0.8125,0.5625,high,Persuasiveness,Trustworthiness,1
125288,663636e1e732142a9c211523,111000v111001,0.7,0.625,0.375,0.8125,0.5625,high,Persuasiveness,Transparency,0
125483,663636e1e732142a9c211523,111000v111001,0.7,0.625,0.375,0.8125,0.5625,high,Persuasiveness,Usefulness,1
116513,663636e1e732142a9c211523,111110v111111,0.7,0.625,0.375,0.8125,0.5625,high,Persuasiveness,Trustworthiness,0
116708,663636e1e732142a9c211523,111110v111111,0.7,0.625,0.375,0.8125,0.5625,high,Persuasiveness,Transparency,0
116903,663636e1e732142a9c211523,111110v111111,0.7,0.625,0.375,0.8125,0.5625,high,Persuasiveness,Usefulness,0
16756,6648bb870f1455b828041fac,000000v000010,0.65,0.4375,0.4375,0.8125,0.5,low,Detail,Trustworthiness,1
16951,6648bb870f1455b828041fac,000000v000010,0.65,0.4375,0.4375,0.8125,0.5,low,Detail,Transparency,1
17146,6648bb870f1455b828041fac,000000v000010,0.65,0.4375,0.4375,0.8125,0.5,low,Detail,Usefulness,1
12076,6648bb870f1455b828041fac,000100v001100,0.65,0.4375,0.4375,0.8125,0.5,low,Structure,Trustworthiness,0
12271,6648bb870f1455b828041fac,000100v001100,0.65,0.4375,0.4375,0.8125,0.5,low,Structure,Transparency,0
12466,6648bb870f1455b828041fac,000100v001100,0.65,0.4375,0.4375,0.8125,0.5,low,Structure,Usefulness,0
8956,6648bb870f1455b828041fac,000001v000101,0.65,0.4375,0.4375,0.8125,0.5,low,Formality,Trustworthiness,1
9151,6648bb870f1455b828041fac,000001v000101,0.65,0.4375,0.4375,0.8125,0.5,low,Formality,Transparency,1
9346,6648bb870f1455b828041fac,000001v000101,0.65,0.4375,0.4375,0.8125,0.5,low,Formality,Usefulness,1
27676,6648bb870f1455b828041fac,001110v011110,0.65,0.4375,0.4375,0.8125,0.5,low,Length,Trustworthiness,1
27871,6648bb870f1455b828041fac,001110v011110,0.65,0.4375,0.4375,0.8125,0.5,low,Length,Transparency,1
28066,6648bb870f1455b828041fac,001110v011110,0.65,0.4375,0.4375,0.8125,0.5,low,Length,Usefulness,1
41716,6648bb870f1455b828041fac,010100v010110,0.65,0.4375,0.4375,0.8125,0.5,low,Detail,Trustworthiness,1
41911,6648bb870f1455b828041fac,010100v010110,0.65,0.4375,0.4375,0.8125,0.5,low,Detail,Transparency,1
42106,6648bb870f1455b828041fac,010100v010110,0.65,0.4375,0.4375,0.8125,0.5,low,Detail,Usefulness,1
77596,6648bb870f1455b828041fac,100011v101011,0.65,0.4375,0.4375,0.8125,0.5,high,Structure,Trustworthiness,0
77791,6648bb870f1455b828041fac,100011v101011,0.65,0.4375,0.4375,0.8125,0.5,high,Structure,Transparency,0
77986,6648bb870f1455b828041fac,100011v101011,0.65,0.4375,0.4375,0.8125,0.5,high,Structure,Usefulness,1
69016,6648bb870f1455b828041fac,100110v101110,0.65,0.4375,0.4375,0.8125,0.5,high,Structure,Trustworthiness,1
69211,6648bb870f1455b828041fac,100110v101110,0.65,0.4375,0.4375,0.8125,0.5,high,Structure,Transparency,1
69406,6648bb870f1455b828041fac,100110v101110,0.65,0.4375,0.4375,0.8125,0.5,high,Structure,Usefulness,1
96316,6648bb870f1455b828041fac,101011v111011,0.65,0.4375,0.4375,0.8125,0.5,high,Length,Trustworthiness,0
96511,6648bb870f1455b828041fac,101011v111011,0.65,0.4375,0.4375,0.8125,0.5,high,Length,Transparency,1
96706,6648bb870f1455b828041fac,101011v111011,0.65,0.4375,0.4375,0.8125,0.5,high,Length,Usefulness,1
92416,6648bb870f1455b828041fac,101101v111101,0.65,0.4375,0.4375,0.8125,0.5,high,Length,Trustworthiness,1
92611,6648bb870f1455b828041fac,101101v111101,0.65,0.4375,0.4375,0.8125,0.5,high,Length,Transparency,1
92806,6648bb870f1455b828041fac,101101v111101,0.65,0.4375,0.4375,0.8125,0.5,high,Length,Usefulness,1
115036,6648bb870f1455b828041fac,110001v111001,0.65,0.4375,0.4375,0.8125,0.5,high,Structure,Trustworthiness,1
115231,6648bb870f1455b828041fac,110001v111001,0.65,0.4375,0.4375,0.8125,0.5,high,Structure,Transparency,1
115426,6648bb870f1455b828041fac,110001v111001,0.65,0.4375,0.4375,0.8125,0.5,high,Structure,Usefulness,1
18140,664cd0f96e4b6f2e98b4ff03,000010v010010,0.65,0.5625,0.375,0.6875,0.5625,low,Length,Trustworthiness,1
18335,664cd0f96e4b6f2e98b4ff03,000010v010010,0.65,0.5625,0.375,0.6875,0.5625,low,Length,Transparency,0
18530,664cd0f96e4b6f2e98b4ff03,000010v010010,0.65,0.5625,0.375,0.6875,0.5625,low,Length,Usefulness,1
11900,664cd0f96e4b6f2e98b4ff03,000100v001100,0.65,0.5625,0.375,0.6875,0.5625,low,Structure,Trustworthiness,0
12095,664cd0f96e4b6f2e98b4ff03,000100v001100,0.65,0.5625,0.375,0.6875,0.5625,low,Structure,Transparency,1
12290,664cd0f96e4b6f2e98b4ff03,000100v001100,0.65,0.5625,0.375,0.6875,0.5625,low,Structure,Usefulness,0
40760,664cd0f96e4b6f2e98b4ff03,010111v011111,0.65,0.5625,0.375,0.6875,0.5625,low,Structure,Trustworthiness,1
40955,664cd0f96e4b6f2e98b4ff03,010111v011111,0.65,0.5625,0.375,0.6875,0.5625,low,Structure,Transparency,1
41150,664cd0f96e4b6f2e98b4ff03,010111v011111,0.65,0.5625,0.375,0.6875,0.5625,low,Structure,Usefulness,1
61820,664cd0f96e4b6f2e98b4ff03,011000v011010,0.65,0.5625,0.375,0.6875,0.5625,low,Detail,Trustworthiness,1
62015,664cd0f96e4b6f2e98b4ff03,011000v011010,0.65,0.5625,0.375,0.6875,0.5625,low,Detail,Transparency,0
62210,664cd0f96e4b6f2e98b4ff03,011000v011010,0.65,0.5625,0.375,0.6875,0.5625,low,Detail,Usefulness,0
124220,664cd0f96e4b6f2e98b4ff03,111000v111010,0.65,0.5625,0.375,0.6875,0.5625,high,Detail,Trustworthiness,1
124415,664cd0f96e4b6f2e98b4ff03,111000v111010,0.65,0.5625,0.375,0.6875,0.5625,high,Detail,Transparency,0
124610,664cd0f96e4b6f2e98b4ff03,111000v111010,0.65,0.5625,0.375,0.6875,0.5625,high,Detail,Usefulness,1
14339,6651785a4e43904be4ff2d9f,000001v000011,1.0,0.5625,0.75,0.9375,1.0,low,Detail,Trustworthiness,1
14534,6651785a4e43904be4ff2d9f,000001v000011,1.0,0.5625,0.75,0.9375,1.0,low,Detail,Transparency,1
14729,6651785a4e43904be4ff2d9f,000001v000011,1.0,0.5625,0.75,0.9375,1.0,low,Detail,Usefulness,1
37739,6651785a4e43904be4ff2d9f,001000v011000,1.0,0.5625,0.75,0.9375,1.0,low,Length,Trustworthiness,0
37934,6651785a4e43904be4ff2d9f,001000v011000,1.0,0.5625,0.75,0.9375,1.0,low,Length,Transparency,0
38129,6651785a4e43904be4ff2d9f,001000v011000,1.0,0.5625,0.75,0.9375,1.0,low,Length,Usefulness,0
26819,6651785a4e43904be4ff2d9f,001010v001110,1.0,0.5625,0.75,0.9375,1.0,low,Formality,Trustworthiness,0
27014,6651785a4e43904be4ff2d9f,001010v001110,1.0,0.5625,0.75,0.9375,1.0,low,Formality,Transparency,0
27209,6651785a4e43904be4ff2d9f,001010v001110,1.0,0.5625,0.75,0.9375,1.0,low,Formality,Usefulness,0
42419,6651785a4e43904be4ff2d9f,010010v010110,1.0,0.5625,0.75,0.9375,1.0,low,Formality,Trustworthiness,1
42614,6651785a4e43904be4ff2d9f,010010v010110,1.0,0.5625,0.75,0.9375,1.0,low,Formality,Transparency,1
42809,6651785a4e43904be4ff2d9f,010010v010110,1.0,0.5625,0.75,0.9375,1.0,low,Formality,Usefulness,1
56459,6651785a4e43904be4ff2d9f,011100v011110,1.0,0.5625,0.75,0.9375,1.0,low,Detail,Trustworthiness,0
56654,6651785a4e43904be4ff2d9f,011100v011110,1.0,0.5625,0.75,0.9375,1.0,low,Detail,Transparency,0
56849,6651785a4e43904be4ff2d9f,011100v011110,1.0,0.5625,0.75,0.9375,1.0,low,Detail,Usefulness,0
75179,6651785a4e43904be4ff2d9f,100100v110100,1.0,0.5625,0.75,0.9375,1.0,high,Length,Trustworthiness,0
75374,6651785a4e43904be4ff2d9f,100100v110100,1.0,0.5625,0.75,0.9375,1.0,high,Length,Transparency,0
75569,6651785a4e43904be4ff2d9f,100100v110100,1.0,0.5625,0.75,0.9375,1.0,high,Length,Usefulness,1
88439,6651785a4e43904be4ff2d9f,101100v101110,1.0,0.5625,0.75,0.9375,1.0,high,Detail,Trustworthiness,1
88634,6651785a4e43904be4ff2d9f,101100v101110,1.0,0.5625,0.75,0.9375,1.0,high,Detail,Transparency,1
88829,6651785a4e43904be4ff2d9f,101100v101110,1.0,0.5625,0.75,0.9375,1.0,high,Detail,Usefulness,0
111839,6651785a4e43904be4ff2d9f,110011v111011,1.0,0.5625,0.75,0.9375,1.0,high,Structure,Trustworthiness,1
112034,6651785a4e43904be4ff2d9f,110011v111011,1.0,0.5625,0.75,0.9375,1.0,high,Structure,Transparency,1
112229,6651785a4e43904be4ff2d9f,110011v111011,1.0,0.5625,0.75,0.9375,1.0,high,Structure,Usefulness,1
105599,6651785a4e43904be4ff2d9f,110110v111110,1.0,0.5625,0.75,0.9375,1.0,high,Structure,Trustworthiness,1
105794,6651785a4e43904be4ff2d9f,110110v111110,1.0,0.5625,0.75,0.9375,1.0,high,Structure,Transparency,0
105989,6651785a4e43904be4ff2d9f,110110v111110,1.0,0.5625,0.75,0.9375,1.0,high,Structure,Usefulness,1
122759,6651785a4e43904be4ff2d9f,111010v111011,1.0,0.5625,0.75,0.9375,1.0,high,Persuasiveness,Trustworthiness,0
122954,6651785a4e43904be4ff2d9f,111010v111011,1.0,0.5625,0.75,0.9375,1.0,high,Persuasiveness,Transparency,0
123149,6651785a4e43904be4ff2d9f,111010v111011,1.0,0.5625,0.75,0.9375,1.0,high,Persuasiveness,Usefulness,0
52477,665580fd26e2dcb8ac45ff38,010001v011001,0.75,0.3125,0.625,0.8125,0.6875,low,Structure,Trustworthiness,0
52672,665580fd26e2dcb8ac45ff38,010001v011001,0.75,0.3125,0.625,0.8125,0.6875,low,Structure,Transparency,1
52867,665580fd26e2dcb8ac45ff38,010001v011001,0.75,0.3125,0.625,0.8125,0.6875,low,Structure,Usefulness,1
57157,665580fd26e2dcb8ac45ff38,011010v011110,0.75,0.3125,0.625,0.8125,0.6875,low,Formality,Trustworthiness,0
57352,665580fd26e2dcb8ac45ff38,011010v011110,0.75,0.3125,0.625,0.8125,0.6875,low,Formality,Transparency,1
57547,665580fd26e2dcb8ac45ff38,011010v011110,0.75,0.3125,0.625,0.8125,0.6875,low,Formality,Usefulness,0
83677,665580fd26e2dcb8ac45ff38,100000v101000,0.75,0.3125,0.625,0.8125,0.6875,high,Structure,Trustworthiness,0
83872,665580fd26e2dcb8ac45ff38,100000v101000,0.75,0.3125,0.625,0.8125,0.6875,high,Structure,Transparency,0
84067,665580fd26e2dcb8ac45ff38,100000v101000,0.75,0.3125,0.625,0.8125,0.6875,high,Structure,Usefulness,0
68077,665580fd26e2dcb8ac45ff38,100010v100110,0.75,0.3125,0.625,0.8125,0.6875,high,Formality,Trustworthiness,1
68272,665580fd26e2dcb8ac45ff38,100010v100110,0.75,0.3125,0.625,0.8125,0.6875,high,Formality,Transparency,1
68467,665580fd26e2dcb8ac45ff38,100010v100110,0.75,0.3125,0.625,0.8125,0.6875,high,Formality,Usefulness,1
96157,665580fd26e2dcb8ac45ff38,101011v111011,0.75,0.3125,0.625,0.8125,0.6875,high,Length,Trustworthiness,1
96352,665580fd26e2dcb8ac45ff38,101011v111011,0.75,0.3125,0.625,0.8125,0.6875,high,Length,Transparency,1
96547,665580fd26e2dcb8ac45ff38,101011v111011,0.75,0.3125,0.625,0.8125,0.6875,high,Length,Usefulness,1
107077,665580fd26e2dcb8ac45ff38,110001v110101,0.75,0.3125,0.625,0.8125,0.6875,high,Formality,Trustworthiness,1
107272,665580fd26e2dcb8ac45ff38,110001v110101,0.75,0.3125,0.625,0.8125,0.6875,high,Formality,Transparency,1
107467,665580fd26e2dcb8ac45ff38,110001v110101,0.75,0.3125,0.625,0.8125,0.6875,high,Formality,Usefulness,1
1796,6655dcc47c97e774bbb5fc47,000101v000111,0.85,0.5,0.625,0.9375,0.625,low,Detail,Trustworthiness,1
1991,6655dcc47c97e774bbb5fc47,000101v000111,0.85,0.5,0.625,0.9375,0.625,low,Detail,Transparency,1
2186,6655dcc47c97e774bbb5fc47,000101v000111,0.85,0.5,0.625,0.9375,0.625,low,Detail,Usefulness,1
4136,6655dcc47c97e774bbb5fc47,000111v010111,0.85,0.5,0.625,0.9375,0.625,low,Length,Trustworthiness,1
4331,6655dcc47c97e774bbb5fc47,000111v010111,0.85,0.5,0.625,0.9375,0.625,low,Length,Transparency,1
4526,6655dcc47c97e774bbb5fc47,000111v010111,0.85,0.5,0.625,0.9375,0.625,low,Length,Usefulness,1
35336,6655dcc47c97e774bbb5fc47,001010v011010,0.85,0.5,0.625,0.9375,0.625,low,Length,Trustworthiness,1
